hour,rss_mb
52.6568,980.64
52.6598,980.64
52.6628,980.64
52.6658,980.64
52.6688,980.64
52.6718,980.64
52.6748,980.64
52.6779,980.64
52.6809,980.64
52.6839,980.64
52.6869,980.64
52.6899,980.64
52.6929,980.64
52.6959,980.64
52.6989,980.64
52.702,980.64
52.705,980.64
52.708,980.64
52.711,980.64
52.714,980.64
52.717,980.64
52.72,980.64
52.723,980.64
52.7261,980.64
52.7291,980.64
52.7321,980.64
52.7351,980.64
52.7381,980.64
52.7411,980.64
52.7441,980.64
52.7471,980.64
52.7502,980.64
52.7532,980.64
52.7562,980.64
52.7592,980.64
52.7622,980.64
52.7653,980.64
52.7683,980.64
52.7713,980.64
52.7743,980.64
52.7773,980.64
52.7803,980.64
52.7834,980.64
52.7864,980.64
52.7894,980.64
52.7924,980.64
52.7954,980.64
52.7984,980.64
52.8014,980.64
52.8044,980.64
52.8074,980.64
52.8105,980.64
52.8135,980.64
52.8165,980.64
52.8195,980.64
52.8225,980.64
52.8255,980.64
52.8285,980.64
52.8315,980.64
52.8346,980.64
52.8376,980.64
52.8406,980.64
52.8436,980.64
52.8466,980.64
52.8496,980.64
52.8526,980.64
52.8557,980.64
52.8587,980.64
52.8617,980.64
52.8647,980.64
52.8677,980.64
52.8707,980.64
52.8737,980.64
52.8768,980.64
52.8798,980.64
52.8828,980.64
52.8858,980.64
52.8888,980.64
52.8918,980.64
52.8948,980.64
52.8978,980.64
52.9009,980.64
52.9039,980.64
52.9069,980.64
52.9099,980.64
52.9129,980.64
52.9159,980.64
52.9189,980.64
52.9219,980.64
52.9249,980.64
52.928,980.64
52.931,980.64
52.934,980.64
52.937,980.64
52.94,980.64
52.943,980.64
52.946,980.64
52.949,980.64
52.9521,980.64
52.9551,980.64
52.9581,980.64
52.9611,980.64
52.9641,980.64
52.9671,980.64
52.9701,980.64
52.9734,980.64
52.9765,980.64
52.9795,980.64
52.9825,980.64
52.9855,980.64
52.9885,980.64
52.9916,980.64
52.9946,980.64
52.9976,980.64
53.0006,980.64
53.0036,980.64
53.0066,980.64
53.0096,980.64
53.0127,980.64
53.0157,980.64
53.0187,980.64
53.0217,980.64
53.0247,980.64
53.0278,980.64
53.0308,980.64
53.0338,980.64
53.0368,980.64
53.0398,980.64
53.0428,980.64
53.0458,980.64
53.0488,980.64
53.0518,980.64
53.0549,980.64
53.0579,980.64
53.0609,980.64
53.0639,980.64
53.0669,980.64
53.0699,980.64
53.0729,980.64
53.0759,980.64
53.0789,980.64
53.082,980.64
53.085,980.64
53.088,980.64
53.091,980.64
53.094,980.64
53.097,980.64
53.1,980.64
53.103,980.64
53.106,980.64
53.1091,980.64
53.1121,980.64
53.1151,980.64
53.1181,980.64
53.1211,980.64
53.1241,980.64
53.1271,980.64
53.1301,980.64
53.1331,980.64
53.1361,980.64
53.1392,980.64
53.1422,980.64
53.1452,980.64
53.1482,980.64
53.1512,980.64
53.1542,980.64
53.1572,980.64
53.1603,980.64
53.1633,980.64
53.1663,980.64
53.1693,980.64
53.1723,980.64
53.1753,980.64
53.1783,980.64
53.1813,980.64
53.1843,980.64
53.1874,980.64
53.1905,980.64
53.1935,980.64
53.1965,980.64
53.1995,980.64
53.2025,980.64
53.2055,980.64
53.2085,980.64
53.2116,980.64
53.2146,980.64
53.2176,980.64
53.2206,980.64
53.2236,980.64
53.2266,980.64
53.2296,980.64
53.2327,980.64
53.2357,980.64
53.2387,980.64
53.2417,980.64
53.2447,980.64
53.2477,980.64
53.2507,980.64
53.2537,980.64
53.2568,980.64
53.2598,980.64
53.2628,980.64
53.2658,980.64
53.2688,980.64
53.2718,980.64
53.2748,980.64
53.2778,980.64
53.2809,980.64
53.2839,980.64
53.2869,980.64
53.2899,980.64
53.2929,980.64
53.2959,980.64
53.2989,980.64
53.302,980.64
53.305,980.64
53.308,980.64
53.311,980.64
53.314,980.64
53.317,980.64
53.32,980.64
53.323,980.64
53.326,980.64
53.3291,980.64
53.3321,980.64
53.3351,980.64
53.3381,980.64
53.3411,980.64
53.3441,980.64
53.3471,980.64
53.3502,980.64
53.3532,980.64
53.3562,980.64
53.3592,980.64
53.3622,980.64
53.3652,980.64
53.3682,980.64
53.3713,980.64
53.3743,980.64
53.3773,980.64
53.3803,980.64
53.3833,980.64
53.3863,980.64
53.3893,980.64
53.3923,980.64
53.3953,980.64
53.3984,980.64
53.4014,980.64
53.4044,980.64
53.4074,980.64
53.4104,980.64
53.4134,980.64
53.4164,980.64
53.4194,980.64
53.4225,980.64
53.4255,980.64
53.4285,980.64
53.4315,980.64
53.4346,980.64
53.4376,980.64
53.4406,980.64
53.4436,980.64
53.4466,980.64
53.4496,980.64
53.4527,980.64
53.4557,980.64
53.4587,980.64
53.4617,980.64
53.4647,980.64
53.4677,980.64
53.4707,980.64
53.4737,980.64
53.4768,980.64
53.4798,980.64
53.4828,980.64
53.4858,980.64
53.4888,980.64
53.4918,980.64
53.4948,980.64
53.4978,980.64
53.5009,980.64
53.5039,980.64
53.5069,980.64
53.5099,980.64
53.5129,980.64
53.5159,980.64
53.5189,980.64
53.5219,980.64
53.5249,980.64
53.5279,980.64
53.531,980.64
53.534,980.64
53.537,980.64
53.54,980.64
53.543,980.64
53.546,980.64
53.5491,980.64
53.5521,980.64
53.5551,980.64
53.5581,980.64
53.5611,980.64
53.5642,980.64
53.5672,980.64
53.5702,980.64
53.5732,980.64
53.5762,980.64
53.5792,980.64
53.5822,980.64
53.5853,980.64
53.5883,980.64
53.5913,980.64
53.5943,980.64
53.5973,980.64
53.6003,980.64
53.6033,980.64
53.6064,980.64
53.6094,980.64
53.6124,980.64
53.6154,980.64
53.6184,980.64
53.6214,980.64
53.6244,980.64
53.6274,980.64
53.6304,980.64
53.6335,980.64
53.6365,980.64
53.6395,980.64
53.6425,980.64
53.6455,980.64
53.6485,980.64
53.6515,980.64
53.6546,980.64
53.6576,980.64
53.6606,980.64
53.6636,980.64
53.6666,980.64
53.6696,980.64
53.6726,980.64
53.6756,980.64
53.6786,980.64
53.6817,980.64
53.6847,980.64
53.6877,980.64
53.6907,980.64
53.6937,980.64
53.6967,980.64
53.6997,980.64
53.7027,980.64
53.7058,980.64
53.7088,980.64
53.7118,980.64
53.7148,980.64
53.7178,980.64
53.7208,980.64
53.7238,980.64
53.7268,980.64
53.7299,980.64
53.7329,980.64
53.7359,980.64
53.7389,980.64
53.7419,980.64
53.7449,980.64
53.7479,980.64
53.7511,980.64
53.7543,980.64
53.7573,980.64
53.7603,980.64
53.7633,980.64
53.7664,980.64
53.7694,980.64
53.7724,980.64
53.7754,980.64
53.7784,980.64
53.7814,980.64
53.7844,980.64
53.7875,980.64
53.7905,980.64
53.7935,980.64
53.7965,980.64
53.7995,980.64
53.8025,980.64
53.8055,980.64
53.8085,980.64
53.8115,980.64
53.8145,980.64
53.8176,980.64
53.8206,980.64
53.8236,980.64
53.8266,980.64
53.8296,980.64
53.8326,980.64
53.8356,980.64
53.8387,980.64
53.8417,980.64
53.8447,980.64
53.8477,980.64
53.8507,980.64
53.8537,980.64
53.8568,980.64
53.8598,980.64
53.8628,980.64
53.8658,980.64
53.8688,980.64
53.8718,980.64
53.8748,980.64
53.8779,980.64
53.8809,980.64
53.8839,980.64
53.8869,980.64
53.8899,980.64
53.8929,980.64
53.8959,980.64
53.8989,980.64
53.902,980.64
53.905,980.64
53.908,980.64
53.911,980.64
53.914,980.64
53.917,980.64
53.92,980.64
53.923,980.64
53.9261,980.64
53.9291,980.64
53.9321,980.64
53.9351,980.64
53.9381,980.64
53.9411,980.64
53.9441,980.64
53.9471,980.64
53.9502,980.64
53.9532,980.64
53.9562,980.64
53.9592,980.64
53.9622,980.64
53.9652,980.64
53.9682,980.64
53.9712,980.64
53.9746,980.64
53.9776,980.64
53.9806,980.64
53.9836,980.64
53.9866,980.64
53.9897,980.64
53.9927,980.64
53.9957,980.64
53.9987,980.64
54.0017,980.64
54.0047,980.64
54.0078,980.64
54.0109,980.64
54.0141,980.64
54.0173,980.64
54.0203,980.64
54.0233,980.64
54.0263,980.64
54.0293,980.64
54.0323,980.64
54.0353,980.64
54.0384,980.64
54.0414,980.64
54.0444,980.64
54.0474,980.64
54.0504,980.64
54.0534,980.64
54.0565,980.64
54.0595,980.64
54.0625,980.64
54.0655,980.64
54.0685,980.64
54.0715,980.64
54.0745,980.64
54.0776,980.64
54.0806,980.64
54.0836,980.64
54.0866,980.64
54.0896,980.64
54.0926,980.64
54.0956,980.64
54.0987,980.64
54.1017,980.64
54.1047,980.64
54.1077,980.64
54.1107,980.64
54.1137,980.64
54.1167,980.64
54.1197,980.64
54.1228,980.64
54.1258,980.64
54.1288,980.64
54.1318,980.64
54.1348,980.64
54.1378,980.64
54.1408,980.64
54.1439,980.64
54.1469,980.64
54.1499,980.64
54.1529,980.64
54.1559,980.64
54.1589,980.64
54.1619,980.64
54.1649,980.64
54.168,980.64
54.171,980.64
54.174,980.64
54.177,980.64
54.18,980.64
54.183,980.64
54.186,980.64
54.1891,980.64
54.1921,980.64
54.1952,980.64
54.1982,980.64
54.2012,980.64
54.2042,980.64
54.2072,980.64
54.2102,980.64
54.2132,980.64
54.2163,980.64
54.2193,980.64
54.2223,980.64
54.2253,980.64
54.2283,980.64
54.2313,980.64
54.2343,980.64
54.2373,980.64
54.2403,980.64
54.2434,980.64
54.2464,980.64
54.2494,980.64
54.2524,980.64
54.2554,980.64
54.2584,980.64
54.2614,980.64
54.2644,980.64
54.2675,980.64
54.2705,980.64
54.2735,980.64
54.2765,980.64
54.2795,980.64
54.2825,980.64
54.2855,980.64
54.2885,980.64
54.2915,980.64
54.2946,980.64
54.2975,980.64
54.3006,980.64
54.3036,980.64
54.3066,980.64
54.3096,980.64
54.3126,980.64
54.3156,980.64
54.3187,980.64
54.3217,980.64
54.3248,980.64
54.3278,980.64
54.3308,980.64
54.3338,980.64
54.3368,980.64
54.3398,980.64
54.3429,980.64
54.3459,980.64
54.3489,980.64
54.3519,980.64
54.3549,980.64
54.3579,980.64
54.3609,980.64
54.3639,980.64
54.3669,980.64
54.37,980.64
54.373,980.64
54.376,980.64
54.379,980.64
54.382,980.64
54.385,980.64
54.388,980.64
54.391,980.64
54.394,980.64
54.3971,980.64
54.4001,980.64
54.4031,980.64
54.4061,980.64
54.4091,980.64
54.4121,980.64
54.4151,980.64
54.4181,980.64
54.4211,980.64
54.4242,980.64
54.4272,980.64
54.4302,980.64
54.4332,980.64
54.4363,980.81
54.4393,980.81
54.4423,980.81
54.4453,980.81
54.4483,980.81
54.4513,980.81
54.4543,980.81
54.4573,980.81
54.4604,980.81
54.4634,980.81
54.4664,980.81
54.4694,980.81
54.4724,980.81
54.4754,980.81
54.4785,980.81
54.4815,980.81
54.4845,980.81
54.4875,980.81
54.4905,980.81
54.4935,980.81
54.4965,980.81
54.4995,980.81
54.5026,980.81
54.5056,980.81
54.5086,980.81
54.5116,980.81
54.5146,980.81
54.5176,980.81
54.5206,980.81
54.5236,980.81
54.5266,980.81
54.5296,980.81
54.5327,980.81
54.5357,980.81
54.5387,980.81
54.5417,980.81
54.5447,980.81
54.5477,980.81
54.5507,980.81
54.5538,980.81
54.5568,980.81
54.5598,980.81
54.5628,980.81
54.5659,980.81
54.5689,980.81
54.5719,980.81
54.5749,980.81
54.5779,980.81
54.5809,980.81
54.584,980.81
54.587,980.81
54.59,980.81
54.593,980.81
54.596,980.81
54.599,980.81
54.602,980.81
54.6051,980.81
54.6081,980.81
54.6111,980.81
54.6141,980.81
54.6171,980.81
54.6201,980.81
54.6231,980.81
54.6261,980.81
54.6291,980.81
54.6321,980.81
54.6352,980.81
54.6382,980.81
54.6412,980.81
54.6442,980.81
54.6472,980.81
54.6502,980.81
54.6532,980.81
54.6563,980.81
54.6593,980.81
54.6623,980.81
54.6653,980.81
54.6683,980.81
54.6713,980.81
54.6743,980.81
54.6773,980.81
54.6803,980.81
54.6834,980.81
54.6864,980.81
54.6894,980.81
54.6924,980.81
54.6954,980.81
54.6984,980.81
54.7014,980.81
54.7044,980.81
54.7075,980.81
54.7105,980.81
54.7135,980.81
54.7165,980.81
54.7195,980.81
54.7225,980.81
54.7255,980.81
54.7285,980.81
54.7315,980.81
54.7346,980.81
54.7376,980.81
54.7406,980.81
54.7436,980.81
54.7466,980.81
54.7496,980.81
54.7527,980.81
54.7557,980.81
54.7587,980.81
54.7617,980.81
54.7647,980.81
54.7677,980.81
54.7707,980.81
54.7737,980.81
54.7768,980.81
54.7798,980.81
54.7828,980.81
54.7858,980.81
54.7888,980.81
54.7918,980.81
54.7948,980.81
54.7978,980.81
54.8008,980.81
54.8038,980.81
54.8069,980.81
54.8099,980.81
54.8129,980.81
54.8159,980.81
54.8189,980.81
54.8219,980.81
54.8249,980.81
54.8279,980.81
54.831,980.81
54.834,980.81
54.837,980.81
54.84,980.81
54.843,980.81
54.846,980.81
54.849,980.81
54.852,980.81
54.8551,980.81
54.8581,980.81
54.8611,980.81
54.8641,980.81
54.8671,980.81
54.8701,980.81
54.8732,980.81
54.8762,980.81
54.8792,980.81
54.8822,980.81
54.8852,980.81
54.8882,980.81
54.8912,980.81
54.8942,980.81
54.8972,980.81
54.9003,980.81
54.9033,980.81
54.9063,980.81
54.9093,980.81
54.9123,980.81
54.9153,980.81
54.9183,980.81
54.9213,980.81
54.9243,980.81
54.9273,980.81
54.9303,980.81
54.9334,980.81
54.9364,980.81
54.9394,980.81
54.9424,980.81
54.9454,980.81
54.9484,980.81
54.9514,980.81
54.9544,980.81
54.9574,980.81
54.9605,980.81
54.9635,980.81
54.9665,980.81
54.9695,980.81
54.9728,980.81
54.9759,980.81
54.9789,980.81
54.9819,980.81
54.9849,980.81
54.9879,980.81
54.9909,980.81
54.994,980.81
54.997,980.81
55.0,980.81
55.003,980.81
55.006,980.81
55.009,980.81
55.0121,980.81
55.0151,980.81
55.0181,980.81
55.0212,980.81
55.0242,980.81
55.0272,980.81
55.0302,980.81
55.0332,980.81
55.0362,980.81
55.0392,980.81
55.0422,980.81
55.0452,980.81
55.0483,980.81
55.0513,980.81
55.0543,980.81
55.0573,980.81
55.0603,980.81
55.0633,980.81
55.0663,980.81
55.0693,980.81
55.0723,980.81
55.0754,980.81
55.0784,980.81
55.0814,980.81
55.0844,980.81
55.0874,980.81
55.0904,980.81
55.0934,980.81
55.0964,980.81
55.0994,980.81
55.1025,980.81
55.1055,980.81
55.1085,980.81
55.1115,980.81
55.1145,980.81
55.1175,980.81
55.1205,980.81
55.1235,980.81
55.1265,980.81
55.1295,980.81
55.1325,980.81
55.1356,980.81
55.1386,980.81
55.1416,980.81
55.1446,980.81
55.1476,980.81
55.1506,980.81
55.1536,980.81
55.1566,980.81
55.1597,980.81
55.1627,980.81
55.1657,980.81
55.1687,980.81
55.1717,980.81
55.1747,980.81
55.1777,980.81
55.1807,980.81
55.1837,980.81
55.1868,980.81
55.1898,980.81
55.1929,980.81
55.1959,980.81
55.1989,980.81
55.2019,980.81
55.2049,980.81
55.2079,980.81
55.2109,980.81
55.214,980.81
55.217,980.81
55.22,980.81
55.223,980.81
55.226,980.81
55.229,980.81
55.232,980.81
55.2351,980.81
55.2381,980.81
55.2411,980.81
55.2441,980.81
55.2472,980.81
55.2502,980.81
55.2532,980.81
55.2562,980.81
55.2592,980.81
55.2622,980.81
55.2652,980.81
55.2683,980.81
55.2713,980.81
55.2743,980.81
55.2773,980.81
55.2803,980.81
55.2833,980.81
55.2863,980.81
55.2893,980.81
55.2923,980.81
55.2953,980.81
55.2984,980.81
55.3014,980.81
55.3044,980.81
55.3074,980.81
55.3104,980.81
55.3134,980.81
55.3164,980.81
55.3194,980.81
55.3225,980.81
55.3255,980.81
55.3285,980.81
55.3315,980.81
55.3345,980.81
55.3375,980.81
55.3405,980.81
55.3435,980.81
55.3466,980.81
55.3496,980.81
55.3526,980.81
55.3556,980.81
55.3586,980.81
55.3616,980.81
55.3646,980.81
55.3676,980.81
55.3706,980.81
55.3737,980.81
55.3767,980.81
55.3797,980.81
55.3827,980.81
55.3857,980.81
55.3887,980.81
55.3917,980.81
55.3947,980.81
55.3977,980.81
55.4007,980.81
55.4037,980.81
55.4068,980.81
55.4098,980.81
55.4128,980.81
55.4158,980.81
55.4188,980.81
55.4218,980.81
55.4248,980.81
55.4278,980.81
55.4309,980.81
55.4339,980.81
55.4369,980.81
55.44,980.81
55.443,980.81
55.446,980.81
55.449,980.81
55.452,980.81
55.455,980.81
55.458,980.81
55.461,980.81
55.464,980.81
55.4671,980.81
55.4701,980.81
55.4731,980.81
55.4761,980.81
55.4791,980.81
55.4821,980.81
55.4851,980.81
55.4881,980.81
55.4911,980.81
55.4942,980.81
55.4972,980.81
55.5002,980.81
55.5032,980.81
55.5062,980.81
55.5092,980.81
55.5122,980.81
55.5152,980.81
55.5182,980.81
55.5212,980.81
55.5243,980.81
55.5273,980.81
55.5303,980.81
55.5333,980.81
55.5363,980.81
55.5393,980.81
55.5423,980.81
55.5453,980.81
55.5484,980.81
55.5514,980.81
55.5545,980.81
55.5575,980.81
55.5605,980.81
55.5635,980.81
55.5665,980.81
55.5695,980.81
55.5725,980.81
55.5755,980.81
55.5785,980.81
55.5816,980.81
55.5846,980.81
55.5876,980.81
55.5906,980.81
55.5936,980.81
55.5966,980.81
55.5996,980.81
55.6026,980.81
55.6057,980.81
55.6087,980.81
55.6117,980.81
55.6147,980.81
55.6177,980.81
55.6207,980.81
55.6237,980.81
55.6267,980.81
55.6297,980.81
55.6327,980.81
55.6358,980.81
55.6388,980.81
55.6418,980.81
55.6448,980.81
55.6478,980.81
55.6508,980.81
55.6538,980.81
55.6568,980.81
55.6598,980.81
55.6629,980.81
55.6659,980.81
55.6689,980.81
55.6719,980.81
55.6749,980.81
55.6779,980.81
55.6809,980.81
55.6839,980.81
55.6869,980.81
55.6899,980.81
55.6929,980.81
55.696,980.81
55.699,980.81
55.702,980.81
55.705,980.81
55.708,980.81
55.711,980.81
55.714,980.81
55.717,980.81
55.72,980.81
55.7231,980.81
55.7261,980.81
55.7291,980.81
55.7321,980.81
55.7351,980.81
55.7381,980.81
55.7412,980.81
55.7442,980.81
55.7472,980.81
55.7502,980.81
55.7533,980.81
55.7564,980.81
55.7594,980.81
55.7624,980.81
55.7654,980.81
55.7684,980.81
55.7714,980.81
55.7744,980.81
55.7774,980.81
55.7805,980.81
55.7835,980.81
55.7865,980.81
55.7895,980.81
55.7925,980.81
55.7955,980.81
55.7985,980.81
55.8015,980.81
55.8045,980.81
55.8076,980.81
55.8106,980.81
55.8136,980.81
55.8166,980.81
55.8196,980.81
55.8226,980.81
55.8256,980.81
55.8286,980.81
55.8316,980.81
55.8347,980.81
55.8377,980.81
55.8407,980.81
55.8437,980.81
55.8467,980.81
55.8497,980.81
55.8527,980.81
55.8557,980.81
55.8587,980.81
55.8617,980.81
55.8648,980.81
55.8678,980.81
55.8708,980.81
55.8738,980.81
55.8768,980.81
55.8798,980.81
55.8829,980.81
55.8859,980.81
55.8889,980.81
55.8919,980.81
55.8949,980.81
55.8979,980.81
55.9009,980.81
55.9039,980.81
55.907,980.81
55.91,980.81
55.913,980.81
55.916,980.81
55.919,980.81
55.922,980.81
55.925,980.81
55.928,980.81
55.931,980.81
55.9341,980.81
55.9371,980.81
55.9401,980.81
55.9431,980.81
55.9461,980.81
55.9491,980.81
55.9521,980.81
55.9551,980.81
55.9581,980.81
55.9611,980.81
55.9641,980.81
55.9672,980.81
55.9702,980.81
55.9735,980.81
55.9766,980.81
55.9796,980.81
55.9826,980.81
55.9856,980.81
55.9886,980.81
55.9917,980.81
55.9947,980.81
55.9977,980.81
56.0007,980.81
56.0037,980.81
56.0067,980.81
56.0097,980.81
56.0131,980.81
56.0163,980.81
56.0193,980.81
56.0223,980.81
56.0253,980.81
56.0283,980.81
56.0314,980.81
56.0344,980.81
56.0374,980.81
56.0404,980.81
56.0434,980.81
56.0464,980.81
56.0494,980.81
56.0525,980.81
56.0555,980.81
56.0585,980.81
56.0615,980.81
56.0645,980.81
56.0675,980.81
56.0705,980.81
56.0735,980.81
56.0766,980.81
56.0796,980.81
56.0826,980.81
56.0856,980.81
56.0886,980.81
56.0916,980.81
56.0946,980.81
56.0977,980.81
56.1007,980.81
56.1037,980.81
56.1067,980.81
56.1097,980.81
56.1127,980.81
56.1157,980.81
56.1187,980.81
56.1218,980.81
56.1248,980.81
56.1278,980.81
56.1308,980.81
56.1338,980.81
56.1368,980.81
56.1398,980.81
56.1428,980.81
56.1458,980.81
56.1489,981.81
56.1519,981.81
56.1549,981.81
56.1579,981.81
56.1609,981.81
56.1639,981.81
56.1669,981.81
56.1699,981.81
56.173,981.81
56.176,981.81
56.179,981.81
56.182,981.81
56.185,981.81
56.1881,981.81
56.1911,981.81
56.1941,981.81
56.1972,981.81
56.2002,981.81
56.2032,981.81
56.2062,981.81
56.2092,981.81
56.2122,981.81
56.2152,981.81
56.2182,981.81
56.2213,981.81
56.2243,981.81
56.2273,981.81
56.2303,981.81
56.2333,981.81
56.2363,981.81
56.2393,981.81
56.2423,981.81
56.2454,981.81
56.2484,981.81
56.2514,981.81
56.2544,981.81
56.2574,981.81
56.2604,981.81
56.2634,981.81
56.2664,981.81
56.2694,981.81
56.2724,981.81
56.2755,981.81
56.2785,981.81
56.2815,981.81
56.2845,981.81
56.2875,981.81
56.2905,981.81
56.2935,981.81
56.2965,981.81
56.2996,981.81
56.3026,981.81
56.3056,981.81
56.3086,981.81
56.3116,981.81
56.3146,981.81
56.3176,981.81
56.3206,981.81
56.3237,981.81
56.3267,981.81
56.3297,981.81
56.3327,981.81
56.3357,981.81
56.3387,981.81
56.3417,981.81
56.3447,981.81
56.3478,981.81
56.3508,981.81
56.3538,981.81
56.3568,981.81
56.3598,981.81
56.3628,981.81
56.3658,981.81
56.3688,981.81
56.3718,981.81
56.3749,981.81
56.3779,981.81
56.3809,981.81
56.3839,981.81
56.3869,981.81
56.3899,981.81
56.3929,981.81
56.3959,981.81
56.399,981.81
56.402,981.81
56.405,981.81
56.408,981.81
56.411,981.81
56.414,981.81
56.417,981.81
56.42,981.81
56.4231,981.81
56.4261,981.81
56.4291,981.81
56.4322,981.81
56.4352,981.81
56.4382,981.81
56.4412,981.81
56.4442,981.81
56.4473,981.81
56.4503,981.81
56.4533,981.81
56.4563,981.81
56.4593,981.81
56.4623,981.81
56.4653,981.81
56.4683,981.81
56.4714,981.81
56.4744,981.81
56.4774,981.81
56.4804,981.81
56.4834,981.81
56.4864,981.81
56.4894,981.81
56.4925,981.81
56.4955,981.81
56.4985,981.81
56.5015,981.81
56.5045,981.81
56.5075,981.81
56.5105,981.81
56.5136,981.81
56.5166,981.81
56.5196,981.81
56.5226,981.81
56.5256,981.81
56.5286,981.81
56.5316,981.81
56.5347,981.81
56.5377,981.81
56.5407,981.81
56.5437,981.81
56.5467,981.81
56.5497,981.81
56.553,981.81
56.556,981.81
56.559,981.81
56.562,981.81
56.5651,981.81
56.5681,981.81
56.5711,981.81
56.5741,981.81
56.5771,981.81
56.5801,981.81
56.5831,981.81
56.5861,981.81
56.5891,981.81
56.5922,981.81
56.5952,981.81
56.5982,981.81
56.6012,981.81
56.6042,981.81
56.6072,981.81
56.6102,981.81
56.6132,981.81
56.6162,981.81
56.6193,981.81
56.6223,981.81
56.6253,981.81
56.6283,981.81
56.6313,981.81
56.6343,981.81
56.6373,981.81
56.6403,981.81
56.6434,981.81
56.6464,981.81
56.6494,981.81
56.6524,981.81
56.6554,981.81
56.6584,981.81
56.6614,981.81
56.6645,981.81
56.6675,981.81
56.6705,981.81
56.6735,981.81
56.6765,981.81
56.6795,981.81
56.6825,981.81
56.6855,981.81
56.6885,981.81
56.6916,981.81
56.6946,981.81
56.6976,981.81
56.7006,981.81
56.7036,981.81
56.7066,981.81
56.7096,981.81
56.7126,981.81
56.7156,981.81
56.7187,981.81
56.7217,981.81
56.7247,981.81
56.7277,981.81
56.7307,981.81
56.7337,981.81
56.7367,981.81
56.7397,981.81
56.7428,981.81
56.7458,981.81
56.7488,981.81
56.7518,981.81
56.7548,981.81
56.7579,981.81
56.7609,981.81
56.7639,981.81
56.7669,981.81
56.7699,981.81
56.7729,981.81
56.7759,981.81
56.779,981.81
56.782,981.81
56.785,981.81
56.788,981.81
56.791,981.81
56.794,981.81
56.797,981.81
56.8,981.81
56.8031,981.81
56.8061,981.81
56.8091,981.81
56.8121,981.81
56.8151,981.81
56.8181,981.81
56.8211,981.81
56.8242,981.81
56.8272,981.81
56.8302,981.81
56.8332,981.81
56.8362,981.81
56.8392,981.81
56.8422,981.81
56.8452,981.81
56.8483,981.81
56.8513,981.81
56.8543,981.81
56.8573,981.81
56.8603,981.81
56.8633,981.81
56.8664,981.81
56.8694,981.81
56.8724,981.81
56.8754,981.81
56.8784,981.81
56.8814,981.81
56.8844,981.81
56.8874,981.81
56.8905,981.81
56.8935,981.81
56.8965,981.81
56.8995,981.81
56.9025,981.81
56.9055,981.81
56.9085,981.81
56.9115,981.81
56.9146,981.81
56.9176,981.81
56.9206,981.81
56.9236,981.81
56.9266,981.81
56.9296,981.81
56.9326,981.81
56.9356,981.81
56.9387,981.81
56.9417,981.81
56.9447,981.81
56.9477,981.81
56.9507,981.81
56.9537,981.81
56.9567,981.81
56.9597,981.81
56.9627,981.81
56.9658,981.81
56.9688,981.81
56.9718,981.81
56.9752,981.81
56.9782,981.81
56.9812,981.81
56.9842,981.81
56.9872,981.81
56.9902,981.81
56.9932,981.81
56.9963,981.81
56.9993,981.81
57.0023,981.81
57.0053,981.81
57.0083,981.81
57.0121,981.81
57.0152,981.81
57.0182,981.81
57.0213,981.81
57.0243,981.81
57.0273,981.81
57.0303,981.81
57.0333,981.81
57.0364,981.81
57.0394,981.81
57.0424,981.81
57.0454,981.81
57.0484,981.81
57.0514,981.81
57.0545,981.81
57.0575,981.81
57.0605,981.81
57.0635,981.81
57.0666,981.81
57.0696,981.81
57.0726,981.81
57.0756,981.81
57.0786,981.81
57.0816,981.81
57.0846,981.81
57.0876,981.81
57.0907,981.81
57.0937,981.81
57.0967,981.81
57.0997,981.81
57.1027,981.81
57.1057,981.81
57.1087,981.81
57.1117,981.81
57.1148,981.81
57.1178,981.81
57.1208,981.81
57.1238,981.81
57.1268,981.81
57.1298,981.81
57.1328,981.81
57.1358,981.81
57.1389,981.81
57.1419,981.81
57.1449,981.81
57.1479,981.81
57.1509,981.81
57.1539,981.81
57.1569,981.81
57.16,981.81
57.163,981.81
57.166,981.81
57.169,981.81
57.172,981.81
57.175,981.81
57.178,981.81
57.181,981.81
57.184,981.81
57.1871,981.81
57.1902,981.81
57.1932,981.81
57.1962,981.81
57.1992,981.81
57.2022,981.81
57.2052,981.81
57.2082,981.81
57.2113,981.81
57.2143,981.81
57.2173,981.81
57.2203,981.81
57.2233,981.81
57.2263,981.81
57.2293,981.81
57.2324,981.81
57.2354,981.81
57.2384,981.81
57.2414,981.81
57.2444,981.81
57.2474,981.81
57.2504,981.81
57.2534,981.81
57.2565,981.81
57.2595,981.81
57.2625,981.81
57.2655,981.81
57.2685,981.81
57.2715,981.81
57.2745,981.81
57.2775,981.81
57.2805,981.81
57.2836,981.81
57.2866,981.81
57.2896,981.81
57.2926,981.81
57.2956,981.81
57.2986,981.81
57.3016,981.81
57.3047,981.81
57.3077,981.81
57.3107,981.81
57.3137,981.81
57.3167,981.81
57.3197,981.81
57.3227,981.81
57.3257,981.81
57.3288,981.81
57.3318,981.81
57.3348,981.81
57.3378,981.81
57.3408,981.81
57.3438,981.81
57.3469,981.81
57.3499,981.81
57.3529,981.81
57.3559,981.81
57.3589,981.81
57.3619,981.81
57.3649,981.81
57.368,981.81
57.371,981.81
57.374,981.81
57.377,981.81
57.38,981.81
57.383,981.81
57.386,981.81
57.3891,981.81
57.3921,981.81
57.3951,981.81
